time [s],dt [s],aX [m/s^2],aY [m/s^2],aZ [m/s^2],gX [°/s],gY [°/s],gZ [°/s],alt [m],temp [C],placeholder
7.30600,0.00171,8.00000,-3.70000,-9.50000,-2.34000,0.07000,4.12000,-0.10000,22.60000,0.00000
7.32500,0.01941,8.30000,-3.70000,-9.60000,-2.34000,0.51000,3.91000,-0.10000,22.50000,0.00000
7.32700,0.00170,9.10000,-3.40000,-8.30000,-3.72000,-0.17000,0.26000,-0.10000,22.50000,0.00000
7.32900,0.00171,9.00000,-3.30000,-8.10000,-3.89000,-0.43000,-0.17000,-0.10000,22.50000,0.00000
7.33000,0.00171,8.80000,-3.20000,-7.90000,-4.05000,-0.72000,-0.59000,-0.10000,22.50000,0.00000
7.33200,0.00171,8.80000,-3.10000,-7.60000,-4.24000,-0.95000,-0.96000,-0.10000,22.50000,0.00000
7.33400,0.00171,8.70000,-3.20000,-7.50000,-4.43000,-1.04000,-1.36000,-0.10000,22.50000,0.00000
7.33500,0.00171,8.60000,-3.20000,-7.50000,-4.55000,-1.18000,-1.69000,-0.10000,22.50000,0.00000
7.33700,0.00171,8.20000,-3.40000,-7.00000,-4.65000,-1.59000,-1.94000,-0.10000,22.50000,0.00000
7.33900,0.00171,7.80000,-5.50000,-6.00000,-4.52000,-1.77000,-2.27000,-0.10000,22.50000,0.00000
7.34100,0.00171,8.30000,-6.70000,-6.60000,-3.62000,2.13000,-2.42000,-0.10000,22.50000,0.00000
7.36000,0.01941,8.50000,-4.20000,-7.00000,-3.91000,5.13000,-2.91000,0.50000,22.60000,0.00000
7.36200,0.00171,6.00000,-4.20000,-4.00000,-3.77000,-4.43000,-8.78000,0.50000,22.60000,0.00000
7.36300,0.00171,5.60000,-4.40000,-3.50000,-3.43000,-3.85000,-8.85000,0.50000,22.60000,0.00000
7.36500,0.00171,5.20000,-4.30000,-3.60000,-3.12000,-2.79000,-8.88000,0.50000,22.60000,0.00000
7.36700,0.00171,4.90000,-4.00000,-3.80000,-2.93000,-1.69000,-8.91000,0.50000,22.60000,0.00000
7.36900,0.00171,4.30000,-3.80000,-3.60000,-2.78000,-0.94000,-8.86000,0.50000,22.60000,0.00000
7.37000,0.00171,4.10000,-3.50000,-4.00000,-2.60000,-0.59000,-8.76000,0.50000,22.60000,0.00000
7.37200,0.00171,3.40000,-3.60000,-3.80000,-2.50000,-0.47000,-8.55000,0.50000,22.60000,0.00000
7.37400,0.00171,3.10000,-3.60000,-4.10000,-2.46000,-0.03000,-8.38000,0.50000,22.60000,0.00000
7.37500,0.00171,2.90000,-3.60000,-4.00000,-2.44000,0.59000,-8.16000,0.50000,22.60000,0.00000
7.39500,0.01941,2.80000,-3.80000,-4.30000,-2.44000,1.06000,-7.89000,0.50000,22.60000,0.00000
7.39600,0.00171,1.80000,-3.60000,-3.80000,-3.32000,-0.88000,-3.72000,0.50000,22.60000,0.00000
7.39800,0.00171,1.80000,-3.60000,-3.40000,-3.33000,-1.05000,-3.46000,0.50000,22.60000,0.00000
7.40000,0.00171,1.80000,-3.60000,-3.20000,-3.28000,-1.26000,-3.23000,0.50000,22.60000,0.00000
7.40200,0.00171,1.90000,-3.50000,-3.10000,-3.24000,-1.47000,-2.97000,0.50000,22.60000,0.00000
7.40300,0.00171,2.10000,-4.00000,-3.10000,-3.14000,-1.71000,-2.76000,0.50000,22.60000,0.00000
7.40500,0.00171,2.10000,-3.70000,-3.10000,-2.92000,-1.97000,-2.45000,0.50000,22.60000,0.00000
7.40700,0.00171,1.90000,-3.80000,-2.60000,-2.67000,-2.33000,-2.22000,0.50000,22.60000,0.00000
7.40800,0.00171,1.90000,-3.70000,-2.50000,-2.41000,-2.61000,-1.94000,0.50000,22.60000,0.00000
7.41000,0.00171,1.90000,-3.80000,-2.40000,-2.23000,-2.71000,-1.69000,0.50000,22.60000,0.00000
7.43000,0.01941,2.00000,-3.50000,-2.90000,-2.05000,-2.63000,-1.45000,1.00000,22.60000,0.00000
7.43100,0.00171,1.90000,-3.40000,-1.60000,-1.85000,-0.64000,-0.50000,1.00000,22.60000,0.00000
7.43300,0.00170,1.90000,-3.60000,-1.30000,-1.71000,-0.61000,-0.46000,1.00000,22.60000,0.00000
7.43500,0.00171,1.90000,-3.60000,-1.20000,-1.56000,-0.54000,-0.45000,1.00000,22.60000,0.00000
7.43600,0.00171,1.90000,-3.90000,-1.10000,-1.36000,-0.31000,-0.49000,1.00000,22.60000,0.00000
7.43800,0.00171,1.90000,-3.90000,-1.00000,-1.20000,-0.07000,-0.50000,1.00000,22.60000,0.00000
7.44000,0.00171,1.80000,-4.00000,-1.00000,-1.03000,-0.08000,-0.46000,1.00000,22.60000,0.00000
7.44100,0.00171,1.60000,-3.80000,-0.60000,-0.81000,-0.28000,-0.39000,1.00000,22.60000,0.00000
7.44300,0.00171,1.50000,-3.60000,-0.50000,-0.54000,-0.47000,-0.30000,1.00000,22.60000,0.00000
7.44500,0.00171,1.30000,-3.50000,-0.30000,-0.33000,-0.56000,-0.21000,1.00000,22.60000,0.00000
7.46400,0.01941,1.30000,-3.50000,-0.30000,0.00000,-0.40000,-0.10000,-0.10000,22.60000,0.00000
7.46600,0.00171,0.40000,-3.90000,-0.30000,3.11000,2.38000,0.21000,-0.10000,22.60000,0.00000
7.46800,0.00171,0.30000,-4.00000,-0.60000,3.36000,2.49000,0.25000,-0.10000,22.60000,0.00000
7.46900,0.00171,0.30000,-4.10000,-0.60000,3.65000,2.70000,0.25000,-0.10000,22.60000,0.00000
7.47100,0.00171,0.10000,-4.00000,-0.70000,3.93000,2.80000,0.32000,-0.10000,22.60000,0.00000
7.47300,0.00171,0.00000,-3.70000,-0.70000,4.22000,2.69000,0.40000,-0.10000,22.60000,0.00000
7.47500,0.00171,-0.10000,-3.80000,-0.70000,4.43000,2.61000,0.52000,-0.10000,22.60000,0.00000
7.47600,0.00171,-0.10000,-3.90000,-0.90000,4.69000,2.85000,0.67000,-0.10000,22.60000,0.00000
7.47800,0.00171,-0.20000,-3.60000,-1.10000,4.88000,3.03000,0.81000,-0.10000,22.60000,0.00000
7.48000,0.00171,-0.40000,-3.70000,-1.40000,5.12000,3.18000,1.00000,-0.10000,22.60000,0.00000
7.49900,0.01941,-0.50000,-3.60000,-1.50000,5.32000,3.32000,1.18000,0.70000,22.60000,0.00000
7.50100,0.00171,0.10000,-3.70000,-3.50000,6.45000,3.65000,2.71000,0.70000,22.60000,0.00000
7.50200,0.00171,0.20000,-3.60000,-3.60000,6.44000,3.65000,2.77000,0.70000,22.60000,0.00000
7.50400,0.00171,0.30000,-3.60000,-3.70000,6.38000,3.82000,2.79000,0.70000,22.60000,0.00000
7.50600,0.00171,0.40000,-3.60000,-3.80000,6.35000,4.05000,2.83000,0.70000,22.60000,0.00000
7.50800,0.00171,0.40000,-3.50000,-3.90000,6.29000,4.13000,2.85000,0.70000,22.60000,0.00000
7.50900,0.00171,0.50000,-3.40000,-3.80000,6.20000,4.18000,2.91000,0.70000,22.60000,0.00000
7.51100,0.00171,0.50000,-3.40000,-3.80000,6.10000,4.27000,2.97000,0.70000,22.60000,0.00000
7.51300,0.00171,0.60000,-3.40000,-3.80000,5.99000,4.37000,3.02000,0.70000,22.60000,0.00000
7.51400,0.00171,0.60000,-3.40000,-3.50000,5.88000,4.39000,3.07000,0.70000,22.60000,0.00000
7.53400,0.01941,0.50000,-3.40000,-3.40000,5.82000,4.39000,3.10000,0.50000,22.60000,0.00000
7.53600,0.00171,0.40000,-3.90000,-0.30000,7.93000,5.96000,4.10000,0.50000,22.60000,0.00000
7.53700,0.00171,0.30000,-4.00000,-0.20000,8.42000,6.20000,4.27000,0.50000,22.60000,0.00000
7.53900,0.00171,0.20000,-4.00000,-0.10000,8.94000,6.36000,4.41000,0.50000,22.60000,0.00000
7.54100,0.00171,0.10000,-4.00000,0.00000,9.45000,6.50000,4.57000,0.50000,22.60000,0.00000
7.54200,0.00171,0.00000,-4.00000,0.00000,10.02000,6.64000,4.77000,0.50000,22.60000,0.00000
7.54400,0.00171,0.00000,-3.90000,-0.10000,10.56000,6.80000,5.03000,0.50000,22.60000,0.00000
7.54600,0.00171,0.00000,-3.80000,-0.20000,11.11000,7.09000,5.29000,0.50000,22.60000,0.00000
7.54800,0.00171,-0.10000,-3.60000,-0.30000,11.58000,7.31000,5.59000,0.50000,22.60000,0.00000
7.54900,0.00171,-0.10000,-3.60000,-0.60000,11.98000,7.42000,5.87000,0.50000,22.60000,0.00000
7.56900,0.01941,-0.20000,-3.60000,-0.80000,12.40000,7.62000,6.21000,-0.60000,22.60000,0.00000
7.57000,0.00171,0.90000,-2.70000,-4.70000,16.45000,11.60000,9.47000,-0.60000,22.60000,0.00000
7.57200,0.00171,1.10000,-2.70000,-5.20000,16.67000,11.98000,9.66000,-0.60000,22.60000,0.00000
7.57400,0.00171,1.30000,-2.50000,-5.80000,16.79000,12.34000,9.89000,-0.60000,22.60000,0.00000
7.57500,0.00171,1.40000,-2.40000,-6.10000,16.92000,12.71000,10.02000,-0.60000,22.60000,0.00000
7.57700,0.00171,1.60000,-2.20000,-6.70000,17.01000,13.02000,10.23000,-0.60000,22.60000,0.00000
7.57900,0.00171,1.80000,-2.00000,-7.20000,17.07000,13.17000,10.49000,-0.60000,22.60000,0.00000
7.58100,0.00171,1.90000,-2.00000,-7.50000,17.15000,13.13000,10.56000,-0.60000,22.60000,0.00000
7.58200,0.00171,2.20000,-1.80000,-8.00000,17.21000,12.95000,10.68000,-0.60000,22.60000,0.00000
7.58400,0.00171,2.60000,-1.90000,-8.70000,17.30000,12.73000,10.73000,-0.60000,22.60000,0.00000
7.60300,0.01941,2.90000,-1.90000,-9.20000,17.38000,12.56000,10.73000,-0.10000,22.60000,0.00000
7.60500,0.00171,4.70000,-0.90000,-15.70000,15.50000,14.92000,10.05000,-0.10000,22.60000,0.00000
7.60700,0.00171,4.30000,-0.80000,-15.60000,14.95000,13.98000,10.10000,-0.10000,22.60000,0.00000
7.60900,0.00171,4.70000,-1.10000,-16.40000,14.42000,13.71000,10.12000,-0.10000,22.60000,0.00000
7.61000,0.00171,5.00000,-0.90000,-16.90000,13.78000,13.92000,10.07000,-0.10000,22.60000,0.00000
7.61200,0.00171,5.30000,-1.20000,-17.20000,13.23000,13.94000,10.00000,-0.10000,22.60000,0.00000
7.61400,0.00171,5.40000,-1.60000,-17.10000,12.60000,13.89000,9.84000,-0.10000,22.60000,0.00000
7.61500,0.00171,5.70000,-1.80000,-17.20000,11.95000,13.90000,9.58000,-0.10000,22.60000,0.00000
7.61700,0.00171,5.90000,-1.70000,-17.40000,11.29000,13.99000,9.36000,-0.10000,22.60000,0.00000
7.61900,0.00171,6.00000,-1.70000,-17.50000,10.69000,13.83000,9.12000,-0.10000,22.60000,0.00000
7.63800,0.01941,6.00000,-1.70000,-17.30000,10.04000,13.48000,8.82000,0.00000,22.60000,0.00000
7.64000,0.00171,5.00000,-1.90000,-16.00000,5.32000,6.15000,6.77000,0.00000,22.60000,0.00000
7.64200,0.00171,5.90000,-1.60000,-16.70000,5.21000,7.59000,6.66000,0.00000,22.60000,0.00000
7.64300,0.00171,5.90000,-1.70000,-16.60000,5.05000,7.83000,6.66000,0.00000,22.60000,0.00000
7.64500,0.00170,5.40000,-1.70000,-16.00000,4.91000,6.86000,6.71000,0.00000,22.60000,0.00000
7.64700,0.00171,5.30000,-1.90000,-15.90000,4.91000,6.23000,6.73000,0.00000,22.60000,0.00000
7.64800,0.00171,5.60000,-1.80000,-16.40000,4.99000,5.84000,6.79000,0.00000,22.60000,0.00000
7.65000,0.00170,5.50000,-1.90000,-16.20000,4.96000,4.78000,6.87000,0.00000,22.60000,0.00000
7.65200,0.00171,5.50000,-2.30000,-15.90000,5.12000,3.81000,7.00000,0.00000,22.60000,0.00000
7.65400,0.00171,5.80000,-2.10000,-16.60000,5.18000,3.29000,7.09000,0.00000,22.60000,0.00000
7.67300,0.01941,6.20000,-1.50000,-17.30000,5.20000,3.14000,7.22000,0.00000,22.60000,0.00000
7.67500,0.00171,10.20000,-0.40000,-22.30000,2.45000,2.87000,7.23000,0.00000,22.60000,0.00000
7.67600,0.00171,10.70000,-0.20000,-22.70000,1.65000,2.85000,7.20000,0.00000,22.60000,0.00000
7.67800,0.00170,11.20000,-1.30000,-21.80000,1.28000,1.81000,6.65000,0.00000,22.60000,0.00000
7.68000,0.00171,10.80000,-2.90000,-24.20000,0.50000,-0.83000,6.30000,0.00000,22.60000,0.00000
7.68100,0.00171,10.70000,1.00000,-21.90000,-0.81000,-1.56000,5.81000,0.00000,22.60000,0.00000
7.68300,0.00171,12.80000,0.70000,-24.90000,-1.81000,-0.20000,5.29000,0.00000,22.60000,0.00000
7.68500,0.00171,13.10000,0.60000,-24.80000,-2.70000,0.49000,4.90000,0.00000,22.60000,0.00000
7.68700,0.00171,12.80000,-0.10000,-23.30000,-3.68000,0.04000,4.36000,0.00000,22.60000,0.00000
7.68800,0.00171,12.70000,0.00000,-22.40000,-4.52000,-0.78000,3.86000,0.00000,22.60000,0.00000
7.70800,0.01941,12.70000,-0.30000,-22.10000,-5.41000,-1.95000,3.32000,-0.60000,22.60000,0.00000
7.70900,0.00170,12.70000,0.00000,-19.10000,-11.16000,-4.38000,-1.17000,-0.60000,22.60000,0.00000
7.71100,0.00171,12.60000,0.60000,-18.30000,-11.24000,-3.39000,-1.45000,-0.60000,22.60000,0.00000
7.71300,0.00171,12.70000,0.90000,-18.30000,-11.24000,-2.33000,-1.66000,-0.60000,22.60000,0.00000
7.71500,0.00171,12.30000,0.60000,-17.90000,-11.15000,-1.79000,-1.82000,-0.60000,22.60000,0.00000
7.71600,0.00171,11.80000,1.00000,-17.20000,-11.04000,-2.09000,-1.98000,-0.60000,22.60000,0.00000
7.71800,0.00171,11.40000,0.80000,-16.40000,-10.96000,-2.46000,-2.13000,-0.60000,22.60000,0.00000
7.72000,0.00171,11.60000,0.20000,-16.90000,-10.82000,-2.13000,-2.30000,-0.60000,22.60000,0.00000
7.72100,0.00171,11.60000,0.50000,-16.60000,-10.52000,-1.56000,-2.45000,-0.60000,22.60000,0.00000
7.72300,0.00171,11.50000,0.50000,-16.50000,-10.35000,-1.51000,-2.58000,-0.60000,22.60000,0.00000
7.74200,0.01941,11.30000,0.30000,-16.40000,-10.33000,-1.69000,-2.72000,0.00000,22.60000,0.00000
7.74400,0.00171,12.70000,1.40000,-18.20000,-12.90000,2.56000,-5.53000,0.00000,22.60000,0.00000
7.74600,0.00171,12.40000,1.10000,-18.70000,-13.39000,3.75000,-5.85000,0.00000,22.60000,0.00000
7.74800,0.00171,12.50000,1.20000,-19.40000,-13.78000,5.12000,-6.17000,0.00000,22.60000,0.00000
7.74900,0.00171,11.80000,1.10000,-18.80000,-14.21000,5.50000,-6.46000,0.00000,22.60000,0.00000
7.75100,0.00171,11.30000,1.20000,-17.90000,-14.72000,5.31000,-6.78000,0.00000,22.60000,0.00000
7.75300,0.00171,10.80000,1.00000,-17.60000,-15.19000,5.00000,-7.11000,0.00000,22.60000,0.00000
7.75400,0.00171,10.50000,1.30000,-17.60000,-15.72000,4.68000,-7.38000,0.00000,22.60000,0.00000
7.75600,0.00171,10.30000,0.90000,-17.50000,-16.11000,4.85000,-7.59000,0.00000,22.60000,0.00000
7.75800,0.00171,10.30000,1.30000,-17.90000,-16.48000,5.30000,-7.81000,0.00000,22.60000,0.00000
7.77700,0.01941,10.00000,1.50000,-17.30000,-16.91000,5.45000,-8.05000,-0.60000,22.60000,0.00000
7.77900,0.00171,7.40000,1.10000,-13.10000,-19.73000,0.46000,-10.16000,-0.60000,22.60000,0.00000
7.78100,0.00171,7.30000,0.90000,-13.00000,-19.78000,0.35000,-10.44000,-0.60000,22.60000,0.00000
7.78200,0.00171,7.20000,0.70000,-12.90000,-19.85000,0.06000,-10.69000,-0.60000,22.60000,0.00000
7.78400,0.00171,6.90000,0.60000,-12.40000,-19.86000,-0.55000,-11.00000,-0.60000,22.60000,0.00000
7.78600,0.00171,6.70000,0.60000,-12.60000,-19.85000,-1.14000,-11.29000,-0.60000,22.60000,0.00000
7.78800,0.00171,6.50000,0.70000,-12.40000,-19.90000,-1.67000,-11.60000,-0.60000,22.60000,0.00000
7.78900,0.00171,6.30000,0.80000,-12.30000,-19.97000,-2.17000,-11.91000,-0.60000,22.60000,0.00000
7.79100,0.00171,6.20000,0.70000,-12.20000,-20.03000,-2.53000,-12.23000,-0.60000,22.60000,0.00000
7.79300,0.00171,6.10000,0.50000,-12.20000,-20.10000,-2.83000,-12.51000,-0.60000,22.60000,0.00000
7.81200,0.01941,5.90000,0.70000,-12.20000,-20.12000,-3.13000,-12.81000,-0.10000,22.60000,0.00000
7.81400,0.00171,3.90000,1.10000,-12.20000,-21.52000,-2.50000,-15.28000,-0.10000,22.60000,0.00000
7.81500,0.00171,3.80000,0.90000,-12.20000,-21.83000,-2.80000,-15.42000,-0.10000,22.60000,0.00000
7.81700,0.00171,3.50000,1.00000,-12.10000,-22.06000,-2.90000,-15.56000,-0.10000,22.60000,0.00000
7.81900,0.00171,3.20000,1.30000,-11.50000,-22.55000,-3.43000,-15.79000,-0.10000,22.60000,0.00000
7.82100,0.00171,3.30000,0.70000,-11.80000,-22.90000,-3.86000,-15.94000,-0.10000,22.60000,0.00000
7.82200,0.00171,2.90000,1.80000,-11.40000,-23.33000,-3.98000,-16.13000,-0.10000,22.60000,0.00000
7.82400,0.00171,2.80000,0.80000,-11.20000,-23.64000,-4.34000,-16.35000,-0.10000,22.60000,0.00000
7.82600,0.00171,2.40000,1.10000,-10.60000,-23.87000,-4.74000,-16.47000,-0.10000,22.60000,0.00000
7.82700,0.00171,2.30000,0.80000,-10.90000,-24.14000,-4.99000,-16.79000,-0.10000,22.60000,0.00000
7.84700,0.01941,2.00000,1.50000,-10.30000,-24.58000,-5.31000,-16.99000,0.00000,22.60000,0.00000
7.84900,0.00171,-0.60000,0.70000,-6.00000,-27.53000,-11.12000,-20.20000,0.00000,22.60000,0.00000
7.85000,0.00171,-0.70000,0.60000,-6.00000,-27.59000,-11.59000,-20.50000,0.00000,22.60000,0.00000
7.85200,0.00171,-0.90000,0.50000,-5.80000,-27.64000,-12.04000,-20.77000,0.00000,22.60000,0.00000
7.85400,0.00171,-1.10000,0.00000,-5.60000,-27.48000,-12.06000,-20.96000,0.00000,22.60000,0.00000
7.85500,0.00171,-1.30000,0.00000,-5.80000,-27.41000,-12.18000,-21.28000,0.00000,22.60000,0.00000
7.85700,0.00171,-1.70000,0.50000,-5.30000,-27.82000,-13.92000,-21.72000,0.00000,22.60000,0.00000
7.85900,0.00171,-2.20000,0.00000,-4.90000,-27.61000,-14.94000,-21.81000,0.00000,22.60000,0.00000
7.86000,0.00171,-1.70000,0.00000,-6.10000,-27.41000,-14.33000,-22.08000,0.00000,22.60000,0.00000
7.86200,0.00171,-2.00000,0.50000,-5.50000,-27.78000,-15.27000,-22.55000,0.00000,22.60000,0.00000
7.88200,0.01941,-2.80000,0.10000,-4.60000,-27.84000,-17.38000,-22.70000,-0.10000,22.60000,0.00000
7.88300,0.00171,-4.00000,-0.20000,-6.30000,-26.72000,-21.13000,-24.28000,-0.10000,22.60000,0.00000
7.88500,0.00171,-4.10000,-0.20000,-6.20000,-26.70000,-20.50000,-24.08000,-0.10000,22.60000,0.00000
7.88700,0.00171,-4.00000,0.00000,-6.60000,-26.66000,-19.59000,-23.88000,-0.10000,22.60000,0.00000
7.88800,0.00171,-4.30000,0.50000,-6.60000,-26.69000,-18.32000,-23.56000,-0.10000,22.60000,0.00000
7.89000,0.00171,-4.30000,0.20000,-6.90000,-26.59000,-17.15000,-23.27000,-0.10000,22.60000,0.00000
7.89200,0.00171,-4.60000,0.00000,-6.50000,-26.65000,-16.79000,-22.91000,-0.10000,22.60000,0.00000
7.89400,0.00171,-5.00000,0.00000,-6.10000,-26.66000,-16.20000,-22.57000,-0.10000,22.60000,0.00000
7.89500,0.00171,-5.00000,0.80000,-6.00000,-26.76000,-15.62000,-22.32000,-0.10000,22.60000,0.00000
7.89700,0.00171,-5.00000,0.10000,-6.30000,-26.84000,-15.05000,-21.94000,-0.10000,22.60000,0.00000
7.91600,0.01941,-5.00000,0.40000,-5.70000,-26.90000,-13.21000,-21.58000,-0.60000,22.60000,0.00000
7.91800,0.00171,-5.00000,1.10000,-4.10000,-30.85000,0.93000,-17.32000,-0.60000,22.60000,0.00000
7.92000,0.00171,-5.10000,1.50000,-3.20000,-31.10000,1.28000,-16.83000,-0.60000,22.60000,0.00000
7.92200,0.00171,-5.00000,1.50000,-4.40000,-31.20000,1.74000,-16.25000,-0.60000,22.60000,0.00000
7.92300,0.00171,-4.90000,1.60000,-3.80000,-31.26000,2.59000,-15.65000,-0.60000,22.60000,0.00000
7.92500,0.00171,-4.60000,1.60000,-3.60000,-31.37000,4.02000,-15.15000,-0.60000,22.60000,0.00000
7.92700,0.00171,-4.50000,1.60000,-3.20000,-31.35000,5.98000,-14.67000,-0.60000,22.60000,0.00000
7.92800,0.00171,-4.10000,1.80000,-3.10000,-31.40000,7.98000,-14.17000,-0.60000,22.60000,0.00000
7.93000,0.00171,-4.30000,2.00000,-2.50000,-31.48000,9.04000,-13.70000,-0.60000,22.60000,0.00000
7.93200,0.00171,-4.40000,1.90000,-1.80000,-31.51000,9.55000,-13.28000,-0.60000,22.60000,0.00000
7.95100,0.01941,-4.40000,1.90000,-1.60000,-31.57000,10.00000,-12.82000,0.30000,22.60000,0.00000
7.95300,0.00171,-3.40000,2.70000,1.30000,-34.48000,10.74000,-10.26000,0.30000,22.60000,0.00000
7.95500,0.00171,-3.00000,2.70000,1.10000,-34.92000,11.33000,-10.16000,0.30000,22.60000,0.00000
7.95600,0.00171,-3.10000,2.60000,1.60000,-35.45000,11.49000,-10.10000,0.30000,22.60000,0.00000
7.95800,0.00171,-3.50000,2.80000,2.50000,-35.96000,10.36000,-10.05000,0.30000,22.60000,0.00000
7.96000,0.00171,-4.00000,2.80000,3.50000,-36.29000,9.35000,-9.97000,0.30000,22.60000,0.00000
7.96100,0.00171,-3.30000,2.90000,3.20000,-36.56000,9.79000,-9.87000,0.30000,22.60000,0.00000
7.96300,0.00171,-3.10000,3.00000,3.20000,-36.84000,11.05000,-9.77000,0.30000,22.60000,0.00000
7.96500,0.00171,-2.80000,3.10000,3.40000,-37.05000,12.47000,-9.63000,0.30000,22.60000,0.00000
7.96700,0.00171,-2.80000,3.10000,4.00000,-37.31000,13.69000,-9.47000,0.30000,22.60000,0.00000
7.98600,0.01941,-2.80000,3.10000,3.90000,-37.62000,14.50000,-9.35000,0.30000,22.60000,0.00000
7.98800,0.00171,-2.90000,3.50000,8.50000,-39.72000,22.94000,-7.34000,0.30000,22.60000,0.00000
7.98900,0.00171,-3.00000,3.60000,9.40000,-39.83000,23.62000,-7.12000,0.30000,22.60000,0.00000
7.99100,0.00171,-2.70000,3.60000,9.00000,-39.99000,24.34000,-6.93000,0.30000,22.60000,0.00000
7.99300,0.00171,-3.40000,3.70000,10.60000,-40.10000,24.47000,-6.78000,0.30000,22.60000,0.00000
7.99400,0.00171,-3.10000,3.30000,10.10000,-39.97000,24.46000,-6.70000,0.30000,22.60000,0.00000
7.99600,0.00171,-4.00000,5.70000,12.20000,-40.87000,21.75000,-6.37000,0.30000,22.60000,0.00000
7.99800,0.00171,-4.90000,3.40000,14.50000,-40.80000,21.61000,-6.28000,0.30000,22.60000,0.00000
8.00000,0.00171,-1.70000,1.90000,10.80000,-39.65000,27.22000,-6.08000,0.30000,22.60000,0.00000
8.00100,0.00171,-1.10000,2.00000,10.30000,-39.40000,31.09000,-5.92000,0.30000,22.60000,0.00000
8.02100,0.01941,-2.20000,4.20000,12.50000,-39.45000,32.27000,-5.60000,0.00000,22.60000,0.00000
8.02200,0.00171,-1.50000,5.00000,15.80000,-37.89000,31.43000,-0.44000,0.00000,22.60000,0.00000
8.02400,0.00171,0.00000,5.10000,14.60000,-37.50000,35.49000,-0.08000,0.00000,22.60000,0.00000
8.02600,0.00171,0.60000,6.00000,14.40000,-37.72000,39.14000,0.40000,0.00000,22.60000,0.00000
8.02800,0.00171,-0.30000,5.80000,17.20000,-38.20000,38.70000,0.96000,0.00000,22.60000,0.00000
8.02900,0.00171,-0.70000,5.30000,17.70000,-37.98000,38.78000,1.40000,0.00000,22.60000,0.00000
8.03100,0.00171,0.10000,5.60000,18.00000,-38.14000,39.40000,1.76000,0.00000,22.60000,0.00000
8.03300,0.00171,0.30000,5.60000,18.70000,-37.82000,42.35000,1.89000,0.00000,22.60000,0.00000
8.03400,0.00171,2.40000,5.10000,15.90000,-37.75000,46.71000,2.22000,0.00000,22.60000,0.00000
8.03600,0.00171,1.50000,6.30000,19.40000,-38.25000,48.08000,2.70000,0.00000,22.60000,0.00000
8.05500,0.01941,2.30000,5.50000,18.80000,-37.78000,50.50000,2.89000,0.30000,22.60000,0.00000
8.05700,0.00171,5.10000,7.40000,22.90000,-35.07000,61.19000,8.83000,0.30000,22.60000,0.00000
8.05900,0.00171,5.60000,7.80000,23.70000,-34.68000,57.64000,9.21000,0.30000,22.60000,0.00000
8.06100,0.00171,5.60000,6.70000,25.70000,-33.92000,53.64000,9.02000,0.30000,22.60000,0.00000
8.06200,0.00171,6.70000,6.40000,24.30000,-32.78000,52.19000,8.72000,0.30000,22.60000,0.00000
8.06400,0.00171,8.50000,7.10000,24.20000,-32.08000,52.11000,8.39000,0.30000,22.60000,0.00000
8.06600,0.00171,9.40000,6.50000,24.60000,-30.92000,52.02000,7.77000,0.30000,22.60000,0.00000
8.06700,0.00171,10.00000,5.40000,24.20000,-29.60000,52.14000,7.03000,0.30000,22.60000,0.00000
8.06900,0.00171,10.40000,5.60000,25.10000,-28.52000,51.24000,6.21000,0.30000,22.60000,0.00000
8.07100,0.00171,10.60000,5.10000,25.30000,-27.18000,49.77000,5.21000,0.30000,22.60000,0.00000
8.09000,0.01941,10.80000,4.80000,26.00000,-25.87000,47.42000,4.15000,0.70000,22.60000,0.00000
8.09200,0.00171,13.70000,0.90000,27.50000,-5.74000,17.01000,-17.20000,0.70000,22.60000,0.00000
8.09400,0.00171,13.40000,0.20000,27.90000,-3.61000,15.38000,-19.53000,0.70000,22.60000,0.00000
8.09500,0.00171,13.30000,0.10000,27.90000,-1.30000,14.09000,-21.94000,0.70000,22.60000,0.00000
8.09700,0.00171,13.10000,0.00000,27.50000,1.15000,12.59000,-24.39000,0.70000,22.60000,0.00000
8.09900,0.00171,12.50000,0.00000,27.40000,3.69000,10.86000,-26.81000,0.70000,22.60000,0.00000
8.10000,0.00171,11.70000,0.00000,27.10000,6.10000,9.31000,-29.03000,0.70000,22.60000,0.00000
8.10200,0.00171,10.80000,-0.20000,26.50000,8.66000,7.84000,-31.33000,0.70000,22.60000,0.00000
8.10400,0.00171,10.30000,-0.30000,25.90000,11.08000,6.84000,-33.50000,0.70000,22.60000,0.00000
8.10600,0.00171,9.30000,-0.30000,24.80000,13.27000,6.35000,-35.51000,0.70000,22.60000,0.00000
8.12500,0.01941,7.80000,-0.20000,23.70000,15.25000,5.64000,-37.26000,0.00000,22.60000,0.00000
8.12700,0.00171,-5.40000,-0.60000,12.70000,29.19000,-7.06000,-42.27000,0.00000,22.60000,0.00000
8.12800,0.00171,-6.10000,-1.00000,11.60000,30.03000,-8.20000,-41.85000,0.00000,22.60000,0.00000
8.13000,0.00171,-6.60000,-1.50000,10.30000,30.74000,-9.08000,-41.33000,0.00000,22.60000,0.00000
8.13200,0.00171,-7.00000,-1.80000,9.60000,31.36000,-10.19000,-40.81000,0.00000,22.60000,0.00000
8.13400,0.00171,-7.60000,-2.50000,8.80000,31.86000,-11.20000,-40.30000,0.00000,22.60000,0.00000
